"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"319","22.220390","host","3.6.0","USBHID","154","0004000000380f030000000010d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d7d200d70000000000000000000000000000000000000000000000002100","SET_REPORT Request"
"320","22.220702","3.6.0","host","USBHID","64","","SET_REPORT Response"
"321","22.258894","host","3.6.0","USBHID","154","0005000000380f030000000010d600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600dad600da0000000000000000000000000000000000000000000000002800","SET_REPORT Request"
"322","22.259210","3.6.0","host","USBHID","64","","SET_REPORT Response"
"323","22.298401","host","3.6.0","USBHID","154","0006000000380f030000000010d900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900ddd900dd0000000000000000000000000000000000000000000000002000","SET_REPORT Request"
"324","22.298695","3.6.0","host","USBHID","64","","SET_REPORT Response"
"325","22.340534","host","3.6.0","USBHID","154","0007000000380f030000000010dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e0dc00e00000000000000000000000000000000000000000000000001800","SET_REPORT Request"
"326","22.340913","3.6.0","host","USBHID","64","","SET_REPORT Response"
"327","22.378300","host","3.6.0","USBHID","154","0008000000380f030000000010e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e2e000e20000000000000000000000000000000000000000000000002600","SET_REPORT Request"
"328","22.378629","3.6.0","host","USBHID","64","","SET_REPORT Response"
"329","22.417228","host","3.6.0","USBHID","154","0009000000380f030000000010e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e5e300e50000000000000000000000000000000000000000000000002200","SET_REPORT Request"
"330","22.417489","3.6.0","host","USBHID","64","","SET_REPORT Response"
"331","22.458538","host","3.6.0","USBHID","154","000a000000380f030000000010e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e8e700e80000000000000000000000000000000000000000000000002b00","SET_REPORT Request"
"332","22.458963","3.6.0","host","USBHID","64","","SET_REPORT Response"
"333","22.501001","host","3.6.0","USBHID","154","000b000000380f030000000010ea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00ebea00eb0000000000000000000000000000000000000000000000002500","SET_REPORT Request"
"334","22.501312","3.6.0","host","USBHID","64","","SET_REPORT Response"
"335","22.540044","host","3.6.0","USBHID","154","000c000000380f030000000010ed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00eeed00ee0000000000000000000000000000000000000000000000002700","SET_REPORT Request"
"336","22.540313","3.6.0","host","USBHID","64","","SET_REPORT Response"
"337","22.580365","host","3.6.0","USBHID","154","000d000000380f030000000010f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f1f100f10000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"338","22.580686","3.6.0","host","USBHID","64","","SET_REPORT Response"
"339","22.620042","host","3.6.0","USBHID","154","000e000000380f030000000010f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f4f400f40000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"340","22.620363","3.6.0","host","USBHID","64","","SET_REPORT Response"
"341","22.658933","host","3.6.0","USBHID","154","000f000000380f030000000010f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f8f800f80000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"342","22.659290","3.6.0","host","USBHID","64","","SET_REPORT Response"
"343","22.697707","host","3.6.0","USBHID","154","0010000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"344","22.698064","3.6.0","host","USBHID","64","","SET_REPORT Response"
"345","22.739222","host","3.6.0","USBHID","154","0011000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"346","22.739507","3.6.0","host","USBHID","64","","SET_REPORT Response"
"347","22.780701","host","3.6.0","USBHID","154","0012000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"348","22.781012","3.6.0","host","USBHID","64","","SET_REPORT Response"
"349","22.820501","host","3.6.0","USBHID","154","0013000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"350","22.820799","3.6.0","host","USBHID","64","","SET_REPORT Response"
"351","22.860117","host","3.6.0","USBHID","154","0014000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"352","22.860418","3.6.0","host","USBHID","64","","SET_REPORT Response"
"353","22.900706","host","3.6.0","USBHID","154","0015000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"354","22.900991","3.6.0","host","USBHID","64","","SET_REPORT Response"
"355","22.942002","host","3.6.0","USBHID","154","0016000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"356","22.942297","3.6.0","host","USBHID","64","","SET_REPORT Response"
"357","22.982062","host","3.6.0","USBHID","154","0017000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"358","22.982385","3.6.0","host","USBHID","64","","SET_REPORT Response"
"359","23.021289","host","3.6.0","USBHID","154","0018000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"360","23.021588","3.6.0","host","USBHID","64","","SET_REPORT Response"
"361","23.102007","host","3.6.0","USBHID","154","0019000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"362","23.102305","3.6.0","host","USBHID","64","","SET_REPORT Response"
"363","23.141444","host","3.6.0","USBHID","154","001a000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"364","23.141735","3.6.0","host","USBHID","64","","SET_REPORT Response"
"365","23.182489","host","3.6.0","USBHID","154","001b000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"366","23.182785","3.6.0","host","USBHID","64","","SET_REPORT Response"
"367","23.222426","host","3.6.0","USBHID","154","001c000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"368","23.222761","3.6.0","host","USBHID","64","","SET_REPORT Response"
"369","23.263944","host","3.6.0","USBHID","154","001d000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"370","23.264262","3.6.0","host","USBHID","64","","SET_REPORT Response"
"371","23.303546","host","3.6.0","USBHID","154","001e000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"372","23.303912","3.6.0","host","USBHID","64","","SET_REPORT Response"
"373","23.342527","host","3.6.0","USBHID","154","001f000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"374","23.342877","3.6.0","host","USBHID","64","","SET_REPORT Response"
"375","23.384727","host","3.6.0","USBHID","154","0000000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"376","23.385060","3.6.0","host","USBHID","64","","SET_REPORT Response"
"377","23.425925","host","3.6.0","USBHID","154","0001000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"378","23.426242","3.6.0","host","USBHID","64","","SET_REPORT Response"
"379","23.496722","host","3.6.0","USBHID","154","0002000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"380","23.497037","3.6.0","host","USBHID","64","","SET_REPORT Response"
"381","23.537427","host","3.6.0","USBHID","154","0003000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"382","23.537775","3.6.0","host","USBHID","64","","SET_REPORT Response"
"383","23.579361","host","3.6.0","USBHID","154","0004000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"384","23.579619","3.6.0","host","USBHID","64","","SET_REPORT Response"
"385","23.616736","host","3.6.0","USBHID","154","0005000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"386","23.617040","3.6.0","host","USBHID","64","","SET_REPORT Response"
"387","23.658760","host","3.6.0","USBHID","154","0006000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"388","23.659063","3.6.0","host","USBHID","64","","SET_REPORT Response"
"389","23.701069","host","3.6.0","USBHID","154","0007000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"390","23.701394","3.6.0","host","USBHID","64","","SET_REPORT Response"
"391","26.215037","host","3.6.0","USBHID","154","0008000000380f030000000010ff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ffff00ff0000000000000000000000000000000000000000000000002400","SET_REPORT Request"
"392","26.215355","3.6.0","host","USBHID","64","","SET_REPORT Response"
"393","26.462207","host","3.6.0","USBHID","154","001300000002008400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008600","SET_REPORT Request"
"394","26.462514","3.6.0","host","USBHID","64","","SET_REPORT Response"
"395","26.489222","host","3.6.0","USBHID","64","","GET_REPORT Request"
"396","26.489524","3.6.0","host","USBHID","154","","GET_REPORT Response"
"397","26.504522","host","3.6.0","USBHID","154","0014000000060f0200000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300","SET_REPORT Request"
"398","26.504791","3.6.0","host","USBHID","64","","SET_REPORT Response"
"399","26.512982","host","3.6.0","USBHID","64","","GET_REPORT Request"
"400","26.513269","3.6.0","host","USBHID","154","","GET_REPORT Response"
