"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","Info"
"709","21.451068","host","3.6.0","USBHID","154","0001000000380f030000000010ff0000ff0000da002491006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00d42a00000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"710","21.451509","3.6.0","host","USBHID","64","","SET_REPORT Response"
"711","21.490736","host","3.6.0","USBHID","154","0002000000380f030000000010da0024da0024b600486d00914800b60000ff001fdf003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff00000000000000000000000000000000000000000000000000009900","SET_REPORT Request"
"712","21.491077","3.6.0","host","USBHID","64","","SET_REPORT Response"
"713","21.528294","host","3.6.0","USBHID","154","0003000000380f030000000010b60048b6004891006d4800b62400da0000ff003fbf005f9f009f5f00bf3f00ff002ad40055aa00aa5500d42a00ff0000ff0000000000000000000000000000000000000000000000000000d800","SET_REPORT Request"
"714","21.528604","3.6.0","host","USBHID","64","","SET_REPORT Response"
"715","21.569204","host","3.6.0","USBHID","154","0004000000380f03000000001091006d91006d6d00912400da0000ff001fdf005f9f007f7f00bf3f00df1f00ff0055aa007f7f00d42a00ff0000da0024da00240000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"716","21.569554","3.6.0","host","USBHID","64","","SET_REPORT Response"
"717","21.607634","host","3.6.0","USBHID","154","0005000000380f0300000000106d00916d00914800b60000ff0000ff003fbf007f7f009f5f00df1f00ff002ad4007f7f00aa5500ff0000ff0000b60048b60048000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"718","21.607983","3.6.0","host","USBHID","64","","SET_REPORT Response"
"719","21.649180","host","3.6.0","USBHID","154","0006000000380f0300000000104800b64800b62400da0000ff001fdf005f9f009f5f00bf3f00ff0000ff0055aa00aa5500d42a00ff0000da002491006d91006d0000000000000000000000000000000000000000000000009a00","SET_REPORT Request"
"720","21.649535","3.6.0","host","USBHID","64","","SET_REPORT Response"
"721","21.688293","host","3.6.0","USBHID","154","0007000000380f0300000000102400da2400da0000ff001fdf003fbf007f7f00bf3f00df1f00ff002ad4007f7f00d42a00ff0000da0024b600486d00916d0091000000000000000000000000000000000000000000000000db00","SET_REPORT Request"
"722","21.688611","3.6.0","host","USBHID","64","","SET_REPORT Response"
"723","21.729353","host","3.6.0","USBHID","154","0008000000380f0300000000100000ff0000ff0000ff003fbf005f9f009f5f00df1f00ff002ad40055aa00aa5500ff0000ff0000b6004891006d4800b64800b60000000000000000000000000000000000000000000000009800","SET_REPORT Request"
"724","21.729656","3.6.0","host","USBHID","64","","SET_REPORT Response"
"725","21.768119","host","3.6.0","USBHID","154","0009000000380f0300000000100000ff0000ff001fdf005f9f007f7f00bf3f00ff0000ff0055aa007f7f00d42a00ff0000da002491006d6d00912400da2400da000000000000000000000000000000000000000000000000a400","SET_REPORT Request"
"726","21.768492","3.6.0","host","USBHID","64","","SET_REPORT Response"
